Code INSEE,Code Postal,Commune,Superficie,Code Département,Code Région
43006,43380,ALLY,3109.0,43,83
24281,24440,MONSAC,1084.0,24,72
12261,12260,SAUJAC,1233.0,12,73
2B077,20213,CASTELLARE-DI-CASINCA,903.0,2B,94
76158,76560,CANVILLE-LES-DEUX-EGLISES,585.0,76,23
06029,06400/06150,CANNES,2099.0,06,93
51465,51480,ROMERY,206.0,51,21
40212,40300,ORTHEVIELLE,1401.0,40,72
51116,51310,CHAMPGUYON,1678.0,51,21
29204,29400,PLOUNEVENTER,2742.0,29,53
97234,97222,BELLEFONTAINE,1181.0,97,02
31142,31110,CIER-DE-LUCHON,1053.0,31,73
50644,50600,VIREY,1722.0,50,25
2A308,20112,SAINTE-LUCIE-DE-TALLANO,2573.0,2A,94
60640,60240,TOURLY,330.0,60,22
63124,63800,COURNON-D'AUVERGNE,1886.0,63,83
68351,68600,VOGELGRUN,494.0,68,42
21221,21360,CUSSY-LA-COLONNE,614.0,21,26
05179,05400,VEYNES,4372.0,05,93
70025,70120,ARBECEY,1656.0,70,43
14400,14400,LE MANOIR,593.0,14,25
80303,80120,FAVIERES,1274.0,80,22
51104,51800,CERNAY-EN-DORMOIS,2549.0,51,21
10399,10260,VAUDES,753.0,10,21
67002,67320,ADAMSWILLER,340.0,67,42
62450,62550,HESTRUS,802.0,62,31
37146,37330,MARCILLY-SUR-MAULNE,1456.0,37,24
58160,58180,MARZY,2157.0,58,26
52362,52360,ORBIGNY-AU-MONT,920.0,52,21
39163,39240,CONDES,354.0,39,43
39244,39210,FRONTENAY,814.0,39,43
77130,77580,COULOMMES,371.0,77,11
94017,94500,CHAMPIGNY-SUR-MARNE,1130.0,94,11
16347,16210,SAINT-ROMAIN,2288.0,16,54
49351,49120,LA TOURLANDRY,1934.0,49,52
55232,55160,HARVILLE,561.0,55,41
14004,14710,AIGNERVILLE,445.0,14,25
32042,32300,BELLOC-SAINT-CLAMENS,1065.0,32,73
39029,39410,AUMUR,917.0,39,43
2B340,20230,VELONE-ORNETO,1223.0,2B,94
90054,90200,GROSMAGNY,895.0,90,43
73154,73200,MERCURY,2222.0,73,82
72375,72400,VILLAINES-LA-GONAIS,1040.0,72,52
64081,64130,AUSSURUCQ,4690.0,64,72
76755,76540,YPREVILLE-BIVILLE,1029.0,76,23
11407,11400,VERDUN-EN-LAURAGAIS,2069.0,11,91
07009,07340,ANDANCE,661.0,07,82
59185,59176,ECAILLON,402.0,59,31
01215,01420,LHOPITAL,369.0,01,82
63186,63380,LANDOGNE,1754.0,63,83
44214,44170,VAY,3626.0,44,52
37213,37370,SAINT-CHRISTOPHE-SUR-LE-NAIS,1822.0,37,24
79033,79360,BELLEVILLE,1180.0,79,54
26223,26190,ORIOL-EN-ROYANS,1608.0,26,82
73135,73300,HERMILLON,1408.0,73,82
30056,30580,LA BRUGUIERE,1652.0,30,91
52529,52190,VILLEGUSIEN-LE-LAC,3014.0,52,21
02474,02700,MENNESSIS,513.0,02,22
87116,87300,PEYRAT-DE-BELLAC,3136.0,87,74
01374,01160,SAINT-MARTIN-DU-MONT,2807.0,01,82
07266,07140,SAINTE-MARGUERITE-LAFIGERE,980.0,07,82
85162,85240,NIEUL-SUR-L'AUTISE,2273.0,85,52
54393,54118,MOYEN,2370.0,54,41
04139,04200,NOYERS-SUR-JABRON,5654.0,04,93
2B222,20229,PIE-D'OREZZA,573.0,2B,94
44023,44130,BOUVRON,4743.0,44,52
14409,14810,MERVILLE-FRANCEVILLE-PLAGE,1064.0,14,25
2B273,20213,SCATA,280.0,2B,94
14244,14700,ERAINES,401.0,14,25
95504,95590,PRESLES,1018.0,95,11
57332,57470,HOMBOURG-HAUT,1225.0,57,41
11144,11510,FITOU,3070.0,11,91
68078,68420,EGUISHEIM,1400.0,68,42
21042,21700,BAGNOT,1268.0,21,26
28358,28300,SAINT-PREST,1690.0,28,24
67552,67260,WOLFSKIRCHEN,1065.0,67,42
29282,29217,TREBABU,435.0,29,53
14693,14290,TORDOUET,690.0,14,25
2A279,20147,SERRIERA,3692.0,2A,94
78481,78230,LE PECQ,287.0,78,11
31300,31800,LIEOUX,582.0,31,73
94075,94440,VILLECRESNES,564.0,94,11
24449,24700,SAINT-MARTIAL-D'ARTENSET,3238.0,24,72
11094,11250,CLERMONT-SUR-LAUQUET,1871.0,11,91
68284,68480,ROPPENTZWILLER,403.0,68,42
64349,64300,LOUBIENG,2345.0,64,72
38331,38140,REAUMONT,505.0,38,82
07236,07410,SAINT-FELICIEN,2152.0,07,82
02813,02240,VILLERS-LE-SEC,1070.0,02,22
28257,28700,MONDONVILLE-SAINT-JEAN,550.0,28,24
94038,94240,L'HAY-LES-ROSES,390.0,94,11
55153,55400,DIEPPE-SOUS-DOUAUMONT,1508.0,55,41
21056,21310,BEIRE-LE-CHATEL,1927.0,21,26
95271,95650,GENICOURT,644.0,95,11
45067,45380,CHAINGY,2165.0,45,24
57624,57130,SAINTE-RUFFINE,68.0,57,41
16338,16300,SAINT-MEDARD,830.0,16,54
86104,86250,GENOUILLE,2994.0,86,54
33307,33730,NOAILLAN,3183.0,33,72
88300,88210,MENIL-DE-SENONES,723.0,88,41
42300,42460,SEVELINGES,820.0,42,82
33142,33620,CUBNEZAIS,1033.0,33,72
95527,95700,ROISSY-EN-FRANCE,1420.0,95,11
18024,18370,BEDDES,1301.0,18,24
34250,34390,SAINT-ETIENNE-D'ALBAGNAN,2250.0,34,91
85110,85570,L'HERMENAULT,1142.0,85,52
67035,67170,BERSTHEIM,314.0,67,42
71552,71130,UXEAU,3278.0,71,26
64489,64640,SAINT-MARTIN-D'ARBEROUE,1481.0,64,72
80657,80250,QUIRY-LE-SEC,690.0,80,22
16308,16450,SAINT-CLAUD,2660.0,16,54
78586,78500,SARTROUVILLE,845.0,78,11
28035,28630,BERCHERES-LES-PIERRES,2022.0,28,24
67439,67270,SCHAFFHOUSE-SUR-ZORN,373.0,67,42
10097,10110,CHERVEY,1350.0,10,21
80593,80340,LA NEUVILLE-LES-BRAY,399.0,80,22
16003,16110,AGRIS,1866.0,16,54
09233,09600,PRADETTES,351.0,09,73
45047,45300,BOUZONVILLE-AUX-BOIS,756.0,45,24
56245,56480,SILFIAC,2249.0,56,53
50154,50240,LA CROIX-AVRANCHIN,1083.0,50,25
64218,64220,ESTERENCUBY,4592.0,64,72
87048,87920,CONDAT-SUR-VIENNE,1532.0,87,74
67073,67730,CHATENOIS,1451.0,67,42
31212,31380,GARIDECH,712.0,31,73
21712,21190,VOLNAY,764.0,21,26
30015,30120,ARPHY,2102.0,30,91
73317,73270,VILLARD-SUR-DORON,2214.0,73,82
39089,39240,CEZIA,363.0,39,43
10242,10200,MEURVILLE,1641.0,10,21
67199,67260,HINSINGEN,309.0,67,42
48182,48170,SAINT-SAUVEUR-DE-GINESTOUX,2222.0,48,91
50168,50220,DUCEY,1127.0,50,25
15046,15700,CHAUSSENAC,1626.0,15,83
76508,76280,LA POTERIE-CAP-D'ANTIFER,591.0,76,23
17168,17450,FOURAS,978.0,17,54
09196,09240,MONTAGAGNE,693.0,09,73
30138,30980,LANGLADE,907.0,30,91
07322,07330,THUEYTS,2142.0,07,82
71192,71190,ETANG-SUR-ARROUX,3456.0,71,26
27022,27940,AUBEVOYE,797.0,27,23
33077,33650,CABANAC-ET-VILLAGRAINS,6939.0,33,72
52158,52190,CUSEY,2349.0,52,21
16212,16310,MASSIGNAC,2394.0,16,54
33211,33460,LABARDE,476.0,33,72
61112,61340,COLONARD-CORUBERT,1442.0,61,25
14546,14190,ROUVRES,891.0,14,25
81203,81250,PAULINET,7348.0,81,73
55039,55100,BEAUMONT-EN-VERDUNOIS,783.0,55,41
77322,77230,MOUSSY-LE-NEUF,1485.0,77,11
36215,36100,SEGRY,3366.0,36,24
24424,24190,SAINT-JEAN-D'ATAUX,1205.0,24,72
54478,54800,SAINT-MARCEL,1162.0,54,41
02766,02320,VAUDESSON,851.0,02,22
59638,59830,WANNEHAIN,373.0,59,31
54378,54870,MONTIGNY-SUR-CHIERS,940.0,54,41
16007,16490,ALLOUE,4666.0,16,54
30157,30120,MARS,379.0,30,91
51389,51400,MOURMELON-LE-PETIT,1219.0,51,21
2B172,20239,MURATO,2066.0,2B,94
67092,67220,DIEFFENBACH-AU-VAL,306.0,67,42
26028,26260,BATHERNAY,568.0,26,82
24238,24800,LEMPZOURS,1129.0,24,72
48090,48140,LE MALZIEU-VILLE,797.0,48,91
63060,63330,BUSSIERES,1397.0,63,83
50009,50530,ANGEY,252.0,50,25
61208,61190,IRAI,1503.0,61,25
2B206,20290,PENTA-ACQUATELLA,306.0,2B,94
57627,57530,SANRY-SUR-NIED,484.0,57,41
61249,61570,MARCEI,1090.0,61,25
2B057,20230,CANALE-DI-VERDE,1465.0,2B,94
76491,76760,OUVILLE-L'ABBAYE,744.0,76,23
58096,58300,DEVAY,1253.0,58,26
51417,51300,ORCONTE,1378.0,51,21
61390,61600,SAINT-GEORGES-D'ANNEBECQ,939.0,61,25
70504,70360,TRAVES,1223.0,70,43
76154,76340,CAMPNEUSEVILLE,1249.0,76,23
2B213,20272,PIANELLO,1700.0,2B,94
28111,28330,COUDRAY-AU-PERCHE,1462.0,28,24
28141,28120,ERMENONVILLE-LA-GRANDE,1209.0,28,24
26199,26510,MONTFERRAND-LA-FARE,1143.0,26,82
40047,40330,BONNEGARDE,970.0,40,72
14153,14140,LA CHAPELLE-HAUTE-GRUE,294.0,14,25
76233,76390,ELLECOURT,447.0,76,23
58162,58410,MENESTREAU,1941.0,58,26
31083,31420,BOUSSAN,1271.0,31,73
26378,26470,VOLVENT,1668.0,26,82
32114,32300,CUELAS,670.0,32,73
38392,38460,SAINT-HILAIRE-DE-BRENS,755.0,38,82
13026,13220,CHATEAUNEUF-LES-MARTIGUES,3275.0,13,93
19174,19320,LA ROCHE-CANILLAC,312.0,19,74
30186,30114,NAGES-ET-SOLORGUES,620.0,30,91
32258,32390,MIREPOIX,734.0,32,73
67358,67340,OFFWILLER,1587.0,67,42
61092,61300,CHANDAI,1384.0,61,25
60255,60640,FRENICHES,587.0,60,22
54510,54280,SORNEVILLE,923.0,54,41
05093,05100,NEVACHE,19098.0,05,93
05102,05700,LA PIARRE,2190.0,05,93
08267,08140,MAIRY,745.0,08,21
51576,51150,TOURS-SUR-MARNE,2322.0,51,21
67135,67350,ETTENDORF,635.0,67,42
64536,64450,THEZE,799.0,64,72
25263,25240,GELLIN,480.0,25,43
08404,08190,SAULT-SAINT-REMY,977.0,08,21
68154,68110,ILLZACH,747.0,68,42
68015,68390,BALDERSHEIM,1283.0,68,42
73183,73800,MYANS,358.0,73,82
83100,83390,PUGET-VILLE,3725.0,83,93
24232,24550,LAVAUR,925.0,24,72
06083,06500,MENTON,1422.0,06,93
01233,01680,MARCHAMP,1325.0,01,82
10143,10210,ETOURVY,1549.0,10,21
63195,63190,LEZOUX,3468.0,63,83
61127,61150,LA COURBE,496.0,61,25
35081,35590,CLAYES,432.0,35,53
69020,69380,BELMONT-D'AZERGUES,154.0,69,82
55037,55700,BEAUFORT-EN-ARGONNE,1097.0,55,41
62656,62570,PIHEM,719.0,62,31
47043,47160,BUZET-SUR-BAISE,2125.0,47,72
32002,32270,ANSAN,775.0,32,73
70388,70000,NOIDANS-LES-VESOUL,856.0,70,43
27576,27110,SAINTE-OPPORTUNE-DU-BOSC,820.0,27,23
60086,60820,BORAN-SUR-OISE,1158.0,60,22
73225,73190,SAINT-BALDOPH,611.0,73,82
57013,57515,ALSTING,576.0,57,41
65375,65140,RABASTENS-DE-BIGORRE,930.0,65,73
64490,64780,SAINT-MARTIN-D'ARROSSA,1842.0,64,72
57724,57185,VITRY-SUR-ORNE,767.0,57,41
51063,51700,BINSON-ET-ORQUIGNY,335.0,51,21
88179,88320,FOUCHECOURT,468.0,88,41
52116,52360,CHATENAY-VAUDIN,366.0,52,21
36199,36260,SAINTE-LIZAIGNE,2677.0,36,24
82103,82500,MARIGNAC,509.0,82,73
14606,14430,SAINT-LEGER-DUBOSQ,408.0,14,25
29168,29770,PLOGOFF,1198.0,29,53
62271,62380,DOHEM,923.0,62,31
15151,15170,PEYRUSSE,2915.0,15,83
58289,58250,TERNANT,1939.0,58,26
04199,04200,SAINT-VINCENT-SUR-JABRON,3043.0,04,93
68295,68127,SAINTE-CROIX-EN-PLAINE,2583.0,68,42
25093,25250,BRETIGNEY,178.0,25,43
11344,11250,SAINT-HILAIRE,2384.0,11,91
60293,60240,HADANCOURT-LE-HAUT-CLOCHER,869.0,60,22
51093,51530,BRUGNY-VAUDANCOURT,1989.0,51,21
60437,60250,MOUCHY-LE-CHATEL,333.0,60,22
47063,47330,CAVARC,1199.0,47,72
19217,19500,SAINT-JULIEN-MAUMONT,639.0,19,74
14341,14123,IFS,908.0,14,25
05091,05150,MOYDANS,1057.0,05,93
79353,79370,VITRE,989.0,79,54
51498,51800,SAINT-MARD-SUR-AUVE,1013.0,51,21
19054,19120,CHENAILLER-MASCHEIX,1547.0,19,74
52312,52200,MARDOR,748.0,52,21
55024,55150,AZANNES-ET-SOUMAZANNES,1848.0,55,41
70178,70200,LA COTE,691.0,70,43
14685,14610,THAON,851.0,14,25
53083,53700,COURCITE,3065.0,53,52
26200,26560,MONTFROC,1475.0,26,82
11097,11190,CONILHAC-DE-LA-MONTAGNE,463.0,11,91
88248,88320,ISCHES,1353.0,88,41
58038,58460,BREUGNON,1346.0,58,26
03032,03390,BLOMARD,2246.0,03,83
51025,51110,AUMENANCOURT,1291.0,51,21
70091,70500,BOUSSERAUCOURT,762.0,70,43
01434,01330,VERSAILLEUX,1939.0,01,82
51384,51530,MORANGIS,861.0,51,21
24113,24390,LA CHAPELLE-SAINT-JEAN,388.0,24,72
24501,24230,SAINT-SEURIN-DE-PRATS,557.0,24,72
54494,54115,SAULXEROTTE,313.0,54,41
21561,21440,SAINT-MARTIN-DU-MONT,3824.0,21,26
66182,66470,SAINTE-MARIE,1038.0,66,91
77436,77169,SAINT-SIMEON,1296.0,77,11
54533,54750,TRIEUX,882.0,54,41
27537,27430,SAINT-ETIENNE-DU-VAUVRAY,169.0,27,23
11132,11200,FABREZAN,2894.0,11,91
60158,60420,COIVREL,626.0,60,22
42224,42660,SAINT-GENEST-MALIFAUX,4702.0,42,82
70104,70700,BUCEY-LES-GY,2129.0,70,43
19215,19430,SAINT-JULIEN-LE-PELERIN,1560.0,19,74
61490,61160,TOURNAI-SUR-DIVE,1250.0,61,25
34178,34490,MURVIEL-LES-BEZIERS,3251.0,34,91
39530,39240,THOIRETTE,892.0,39,43
39309,39190,MALLEREY,294.0,39,43
40115,40465,GOUSSE,415.0,40,72
79030,79370,BEAUSSAIS,1584.0,79,54
59585,59175,TEMPLEMARS,460.0,59,31
60139,60230,CHAMBLY,1294.0,60,22
21144,21690,CHARENCEY,472.0,21,26
2B229,20242,PIETROSO,2595.0,2B,94
65112,65400,BUN,285.0,65,73
82145,82800,PUYGAILLARD-DE-QUERCY,1741.0,82,73
44015,44130,BLAIN,10208.0,44,52
32213,32220,LOMBEZ,1973.0,32,73
01069,01240,CERTINES,1598.0,01,82
66016,66650,BANYULS-SUR-MER,4316.0,66,91
62715,62450,ROCQUIGNY,373.0,62,31
76355,76560,HERICOURT-EN-CAUX,1077.0,76,23
31209,31480,GARAC,609.0,31,73
78162,78460,CHOISEL,896.0,78,11
51208,51240,DAMPIERRE-SUR-MOIVRE,1150.0,51,21
59470,59840,PREMESQUES,507.0,59,31
13093,13610,SAINT-ESTEVE-JANSON,679.0,13,93
49182,49700,LOURESSE-ROCHEMENIER,2598.0,49,52
47072,47370,COURBIAC,908.0,47,72
82045,82700,CORDES-TOLOSANNES,1555.0,82,73
02471,02860,MARTIGNY-COURPIERRE,443.0,02,22
32045,32300,BERDOUES,1806.0,32,73
79320,79220,SURIN,1353.0,79,54
43181,43260,SAINT-ETIENNE-LARDEYROL,1191.0,43,83
77417,77510,SAINT-LEGER,978.0,77,11
28153,28800,FLACEY,1418.0,28,24
31445,31130,QUINT-FONSEGRIVES,743.0,31,73
28136,28500,ECLUZELLES,325.0,28,24
84106,84290,SAINTE-CECILE-LES-VIGNES,2005.0,84,93
54543,54830,VALLOIS,738.0,54,41
87100,87330,MONTROL-SENARD,2735.0,87,74
01043,01700,BEYNOST,1072.0,01,82
24272,24610,MINZAC,1606.0,24,72
24499,24520,SAINT-SAUVEUR,936.0,24,72
81081,81110,DOURGNE,2271.0,81,73
80462,80150,LAMOTTE-BULEUX,613.0,80,22
11184,11420,LAFAGE,1295.0,11,91
89352,89170,SAINT-MARTIN-DES-CHAMPS,3428.0,89,26
54385,54920,MORFONTAINE,1153.0,54,41
01350,01370,SAINT-ETIENNE-DU-BOIS,2853.0,01,82
14745,14710,VIERVILLE-SUR-MER,646.0,14,25
59612,59730,VERTAIN,581.0,59,31
80278,80500,ERCHES,842.0,80,22
95042,95560,BAILLET-EN-FRANCE,805.0,95,11
39346,39160,MONTAGNA-LE-RECONDUIT,548.0,39,43
35123,35580,GOVEN,4011.0,35,53
13035,13430,EYGUIERES,6879.0,13,93
65156,65350,DOURS,504.0,65,73
14720,14420,USSY,869.0,14,25
09245,09120,RIEUX-DE-PELLEPORT,825.0,09,73
33506,33540,SAUVETERRE-DE-GUYENNE,3194.0,33,72
01171,01100,GEOVREISSET,327.0,01,82
38333,38680,RENCUREL,3456.0,38,82
59010,59400,ANNEUX,541.0,59,31
65405,65130,SARLABOUS,338.0,65,73
16113,16400,LA COURONNE,2877.0,16,54
95447,95640,NEUILLY-EN-VEXIN,295.0,95,11
13206,13006,MARSEILLE--6E--ARRONDISSEMENT,206.0,13,93
38291,38260,PAJAY,1433.0,38,82
68123,68420,HATTSTATT,604.0,68,42
28220,28600,LUISANT,439.0,28,24
58282,58500,SURGY,1631.0,58,26
42137,42560,MARGERIE-CHANTAGRET,781.0,42,82
58146,58380,LUCENAY-LES-AIX,5594.0,58,26
51088,51220,BRIMONT,1268.0,51,21
22261,22400,QUINTENIC,753.0,22,53
40206,40300,OEYREGAVE,794.0,40,72
42319,42110,VALEILLE,1640.0,42,82
67406,67270,ROHR,344.0,67,42
35136,35150,JANZE,4155.0,35,53
55497,55220,LES SOUHESMES-RAMPONT,2172.0,55,41
36118,36500,MEOBECQ,3781.0,36,24
02015,02600,ANCIENVILLE,388.0,02,22
71054,71350,BRAGNY-SUR-SAONE,1481.0,71,26
78417,78790,MONTCHAUVET,804.0,78,11
31527,31460,LA SALVETAT-LAURAGAIS,365.0,31,73
60275,60650,GLATIGNY,353.0,60,22
46139,46120,LABATHUDE,996.0,46,73
08145,08140,DOUZY,1275.0,08,21
77126,77440,CONGIS-SUR-THEROUANNE,1518.0,77,11
01271,01300,NATTAGES,1021.0,01,82
79183,79140,MONTRAVERS,1007.0,79,54
45023,45420,BATILLY-EN-PUISAYE,1737.0,45,24
87097,87330,MEZIERES-SUR-ISSOIRE,4389.0,87,74
31535,31510,SAUVETERRE-DE-COMMINGES,3081.0,31,73
54015,54560,ANDERNY,960.0,54,41
24393,24440,SAINTE-CROIX,1292.0,24,72
56114,56360,LOCMARIA,2089.0,56,53
27581,27680,SAINT-OUEN-DES-CHAMPS,616.0,27,23
67018,67310,BALBRONN,1040.0,67,42
65272,65190,LHEZ,83.0,65,73
62541,62310,MAISONCELLE,438.0,62,31
25320,25160,LABERGEMENT-SAINTE-MARIE,2205.0,25,43
28165,28480,FRETIGNY,2315.0,28,24
76111,76160,BOIS-L'EVEQUE,737.0,76,23
71411,71190,SAINT-EUGENE,3535.0,71,26
13118,13111,COUDOUX,1266.0,13,93
02602,02320,PINON,976.0,02,22
07001,07160,ACCONS,998.0,07,82
14369,14490,LITTEAU,702.0,14,25
77264,77540,LUMIGNY-NESLES-ORMEAUX,3636.0,77,11
04040,04380,LE CASTELLARD-MELAN,2602.0,04,93
70322,70240,MAILLERONCOURT-CHARETTE,1062.0,70,43
02027,02270,ASSIS-SUR-SERRE,815.0,02,22
29174,29720,PLONEOUR-LANVERN,4883.0,29,53
21449,21390,NAN-SOUS-THIL,1112.0,21,26
24458,24300,SAINT-MARTIN-LE-PIN,1598.0,24,72
01416,01230,TENAY,1318.0,01,82
55388,55800,NOYERS-AUZECOURT,1738.0,55,41
68131,68130,HEIWILLER,202.0,68,42
71069,71960,BUSSIERES,404.0,71,26
55134,55800,COUVONGES,460.0,55,41
58104,58390,DORNES,4005.0,58,26
33080,33140,CADAUJAC,1541.0,33,72
51609,51700,VERNEUIL,1301.0,51,21
57590,57720,ROLBING,600.0,57,41
74311,74250,VIUZ-EN-SALLAZ,2092.0,74,82
79099,79150,LA COUDRE,847.0,79,54
14718,14500,TRUTTEMER-LE-PETIT,549.0,14,25
91570,91240,SAINT-MICHEL-SUR-ORGE,532.0,91,11
15058,15130,CROS-DE-RONESQUE,1613.0,15,83
31023,31420,AULON,1508.0,31,73
02222,02800,COURBES,322.0,02,22
28227,28130,MAINTENON,1152.0,28,24
14217,14350,DAMPIERRE,541.0,14,25
26076,26310,CHARENS,1295.0,26,82
74239,74450,SAINT-JEAN-DE-SIXT,1225.0,74,82
62225,62500,CLAIRMARAIS,1820.0,62,31
66070,66320,ESPIRA-DE-CONFLENT,615.0,66,91
85163,85330,NOIRMOUTIER-EN-L'ILE,1997.0,85,52
02188,02120,CHIGNY,1066.0,02,22
23151,23130,PEYRAT-LA-NONIERE,4131.0,23,74
42009,42130,ARTHUN,1388.0,42,82
17185,17600,LE GUA,3759.0,17,54
31427,31800,POINTIS-INARD,1495.0,31,73
86225,86330,SAINT-JEAN-DE-SAUVES,5664.0,86,54
12139,12540,MARNHAGUES-ET-LATOUR,2193.0,12,73
23246,23480,SAINT-SULPICE-LES-CHAMPS,2166.0,23,74
14300,14430,GERROTS,347.0,14,25
84081,84310,MORIERES-LES-AVIGNON,1042.0,84,93
88063,88270,BOCQUEGNEY,457.0,88,41
38239,38430,MOIRANS,2001.0,38,82
28053,28170,LE BOULLAY-LES-DEUX-EGLISES,1393.0,28,24
85058,85400,CHASNAIS,1085.0,85,52
45002,45230,AILLANT-SUR-MILLERON,2721.0,45,24
58222,58500,RIX,398.0,58,26
89069,89770,CHAILLEY,1696.0,89,26
50643,50690,VIRANDEVILLE,831.0,50,25
67271,67250,LOBSANN,263.0,67,42
09116,09100,ESCOSSE,1498.0,09,73
38091,38300,CHATEAUVILAIN,895.0,38,82
40317,40230,TOSSE,1800.0,40,72
36190,36100,SAINTE-FAUSTE,2331.0,36,24
10386,10700,TROUANS,2970.0,10,21
37061,37290,CHARNIZAY,5324.0,37,24
55346,55270,MONTFAUCON-D'ARGONNE,2368.0,55,41
59224,59247,FECHAIN,513.0,59,31
79202,79200,PARTHENAY,1135.0,79,54
50150,50630,CRASVILLE,732.0,50,25
36176,36300,RUFFEC,4309.0,36,24
91511,91740,PUSSAY,1159.0,91,11
92050,92000,NANTERRE,1223.0,92,11
03034,03150,BOUCE,2201.0,03,83
03131,03120,ISSERPENT,2648.0,03,83
59428,59554,NEUVILLE-SAINT-REMY,235.0,59,31
60092,60620,BOULLARRE,747.0,60,22
67047,67260,BISSERT,328.0,67,42
72336,72300,SOLESMES,1154.0,72,52
25404,25270,MONTMAHOUX,665.0,25,43
11335,11140,SAINTE-COLOMBE-SUR-GUETTE,2127.0,11,91
54465,54290,ROVILLE-DEVANT-BAYON,446.0,54,41
51463,51300,LES RIVIERES-HENRUEL,1204.0,51,21
70299,70120,LAVONCOURT,559.0,70,43
55562,55500,VILLERS-LE-SEC,698.0,55,41
57512,57645,NOUILLY,252.0,57,41
40181,40660,MESSANGES,3409.0,40,72
85160,85310,NESMY,2462.0,85,52
51100,51270,LA CAURE,861.0,51,21
68006,68210,AMMERZWILLER,303.0,68,42
63141,63830,DURTOL,403.0,63,83
09082,09420,CASTELNAU-DURBAN,1315.0,09,73
28031,28480,BEAUMONT-LES-AUTELS,2143.0,28,24
44051,44590,DERVAL,6379.0,44,52
01341,01300,SAINT-CHAMP,517.0,01,82
77329,77710,NANTEAU-SUR-LUNAIN,1330.0,77,11
02172,02200,CHAUDUN,856.0,02,22
03103,03130,LE DONJON,3697.0,03,83
38434,38490,SAINT-ONDRAS,815.0,38,82
78465,78910,ORGERUS,1447.0,78,11
88159,88650,ENTRE-DEUX-EAUX,851.0,88,41
54121,54360,CHARMOIS,547.0,54,41
71270,71000,MACON,2703.0,71,26
30213,30750,REVENS,1399.0,30,91
41123,41370,MARCHENOIR,954.0,41,24
11275,11410,PAYRA-SUR-L'HERS,2529.0,11,91
05120,05460,RISTOLAS,8328.0,05,93
34254,34725,SAINT-FELIX-DE-LODEZ,443.0,34,91
87205,87110,LE VIGEN,2959.0,87,74
88386,88100,REMOMEIX,463.0,88,41
44202,44440,TEILLE,2907.0,44,52
02485,02200,MISSY-AUX-BOIS,306.0,02,22
26058,26500,BOURG-LES-VALENCE,2020.0,26,82
28251,28500,MEZIERES-EN-DROUAIS,852.0,28,24
81176,81140,MONTELS,327.0,81,73
16014,16300,ANGEDUC,358.0,16,54
28177,28630,GELLAINVILLE,1201.0,28,24
25071,25230,BONDEVAL,470.0,25,43
69004,69380,ALIX,360.0,69,82
24454,24610,SAINT-MARTIN-DE-GURSON,2491.0,24,72
88149,88260,DOMMARTIN-LES-VALLOIS,498.0,88,41
09286,09220,SEM,525.0,09,73
37173,37460,NOUANS-LES-FONTAINES,6336.0,37,24
73130,73200,GRIGNON,924.0,73,82
68150,68420,HUSSEREN-LES-CHATEAUX,121.0,68,42
77112,77760,CHEVRAINVILLIERS,895.0,77,11
08498,08090,WARNECOURT,532.0,08,21
62636,62250,OFFRETHUN,267.0,62,31
80300,80190,FALVY,617.0,80,22
83097,83910,POURRIERES,5718.0,83,93
55026,55130,BADONVILLIERS-GERAUVILLIERS,2110.0,55,41
33073,33820,BRAUD-ET-SAINT-LOUIS,4833.0,33,72
33240,33340,LESPARRE-MEDOC,3673.0,33,72
42322,42131,LA VALLA-EN-GIER,3479.0,42,82
50418,50260,QUETTETOT,1272.0,50,25
64471,64300,SAINT-BOES,961.0,64,72
41052,41120,CHITENAY,1582.0,41,24
50437,50210,RONCEY,1229.0,50,25
74015,74930,ARBUSIGNY,1219.0,74,82
44017,44540,BONNOEUVRE,1559.0,44,52
39439,39600,PORT-LESNEY,1086.0,39,43
71553,71800,VAREILLES,860.0,71,26
70196,70800,DAMPIERRE-LES-CONFLANS,1034.0,70,43
26054,26790,BOUCHET,1182.0,26,82
10231,10400,LE MERIOT,1269.0,10,21
46080,46150,CRAYSSAC,1508.0,46,73
64265,64120,HOSTA,1724.0,64,72
2B195,20290,ORTIPORIO,500.0,2B,94
2A144,20139,LOPIGNA,1970.0,2A,94
27543,27710,SAINT-GEORGES-MOTEL,495.0,27,23
25523,25113,SAINTE-MARIE,732.0,25,43
11121,11240,DONAZAC,519.0,11,91
24308,24460,NEGRONDES,2083.0,24,72
81318,81500,VILLENEUVE-LES-LAVAUR,620.0,81,73
58156,58210,MARCY,1451.0,58,26
25618,25150,VILLARS-SOUS-ECOT,1147.0,25,43
72344,72700,SPAY,1413.0,72,52
28081,28120,CHARONVILLE,969.0,28,24
61331,61170,LE PLANTIS,822.0,61,25
62751,62250,SAINT-INGLEVERT,665.0,62,31
45045,45300,BOUILLY-EN-GATINAIS,1599.0,45,24
88109,88120,CLEURIE,1098.0,88,41
34179,34570,MURVIEL-LES-MONTPELLIER,1015.0,34,91
89272,89130,MOULINS-SUR-OUANNE,1008.0,89,26
61051,61500,BOITRON,1352.0,61,25
57231,57420,FOVILLE,341.0,57,41
45219,45270,MOULON,958.0,45,24
15158,15500,RAGEADE,1257.0,15,83
51614,51380,VERZY,1333.0,51,21
05165,05700,SAVOURNON,3941.0,05,93
53254,53360,SAINT-SULPICE,804.0,53,52
